TimeUS,wind_vect_x,wind_vect_y,speed,direction
2016-11-15 01:20:25,0.22713682461104728,-4.858680372050065,4.863986646243896,272.6765525663206
2016-11-15 01:20:30,0.6384413238002407,-5.004552894108783,5.0451121884323245,277.27007337248375
2016-11-15 01:20:35,1.26264747474604,-4.874318018831273,5.035201564404923,284.522728593715
2016-11-15 01:20:40,1.294687957790066,-5.17100011010598,5.330615259682757,284.0564512653123
2016-11-15 01:20:45,1.0734376778459902,-5.205678696362721,5.315200761775991,281.6513748714995
2016-11-15 01:20:50,1.754084170453706,-4.900354731820092,5.204833116893166,289.69485075417856
2016-11-15 01:20:55,2.0657917316561276,-4.523909730310208,4.973253937471341,294.5432683088692
2016-11-15 01:21:00,1.4240315831689614,-4.2805642314755685,4.511218913957814,288.40093263804346
2016-11-15 01:21:05,1.9648504249610717,-3.6545490449138143,4.149260887694359,298.26447982333275
2016-11-15 01:21:10,1.616286191649411,-4.4778932928542705,4.760662705496559,289.84694150819814
2016-11-15 01:21:15,0.265046013102668,-2.043198064259574,2.060317383039732,277.3912004537957
2016-11-15 01:21:20,,,,
2016-11-15 01:21:25,,,,
2016-11-15 01:21:30,,,,
2016-11-15 01:21:35,,,,
2016-11-15 01:21:40,,,,
2016-11-15 01:21:45,,,,
2016-11-15 01:21:50,,,,
2016-11-15 01:21:55,,,,
2016-11-15 01:22:00,,,,
2016-11-15 01:22:05,,,,
2016-11-15 01:22:10,,,,
2016-11-15 01:22:15,,,,
2016-11-15 01:22:20,,,,
2016-11-15 01:22:25,,,,
2016-11-15 01:22:30,,,,
2016-11-15 01:22:35,,,,
2016-11-15 01:22:40,,,,
2016-11-15 01:22:45,,,,
2016-11-15 01:22:50,,,,
2016-11-15 01:22:55,,,,
2016-11-15 01:23:00,,,,
2016-11-15 01:23:05,,,,
2016-11-15 01:23:10,,,,
2016-11-15 01:23:15,,,,
2016-11-15 01:23:20,,,,
2016-11-15 01:23:25,,,,
2016-11-15 01:23:30,,,,
2016-11-15 01:23:35,,,,
2016-11-15 01:23:40,,,,
2016-11-15 01:23:45,,,,
2016-11-15 01:23:50,,,,
2016-11-15 01:23:55,,,,
2016-11-15 01:24:00,,,,
2016-11-15 01:24:05,,,,
2016-11-15 01:24:10,,,,
2016-11-15 01:24:15,,,,
2016-11-15 01:24:20,,,,
2016-11-15 01:24:25,,,,
2016-11-15 01:24:30,,,,
2016-11-15 01:24:35,,,,
2016-11-15 01:24:40,-0.1388304597164853,-2.0159292783727922,2.020704023835687,266.0604470398138
2016-11-15 01:24:45,0.22298022009038831,-3.5789463055824804,3.585885781336885,273.56510888307224
2016-11-15 01:24:50,-0.222713112096932,-5.3664280037950665,5.371047444420483,267.62352110240874
2016-11-15 01:24:55,-0.6915890313757045,-5.831047887126415,5.8719174764535484,263.2360558228243
2016-11-15 01:25:00,-1.1167016079421923,-6.276111583851485,6.374684234857086,259.9110090368998
2016-11-15 01:25:05,-0.22431350089386626,-6.275429900561926,6.279437632746259,267.9528498303351
2016-11-15 01:25:10,0.00944470204674772,-6.174877284518586,6.1748845075240375,270.08763593495166
2016-11-15 01:25:15,1.2642176210223415,-6.133556217008118,6.262488168492003,281.6464182130846
2016-11-15 01:25:20,1.7696946615790923,-5.628759791222779,5.900403035599165,287.4532642344895
2016-11-15 01:25:25,1.7357188471461253,-6.157959534390368,6.397904777622712,285.7413346426906
2016-11-15 01:25:30,2.0032480449091983,-5.832326807118122,6.166768903928636,288.9562239264802
2016-11-15 01:25:35,2.038704666383186,-5.624543288595424,5.982625169774253,289.92384946303395
2016-11-15 01:25:40,2.4105106986823133,-5.474492327506709,5.981691071293445,293.76469776342725
2016-11-15 01:25:45,2.0467949366129727,-5.840173602856345,6.188456772414636,289.3139393749285
2016-11-15 01:25:50,1.68091443571002,-6.113013552277009,6.339905995399357,285.374819642587
2016-11-15 01:25:55,2.26090940939822,-5.886156671386473,6.305438265308201,291.0120932822961
2016-11-15 01:26:00,2.4369222015036365,-5.198101586341947,5.740979874386601,295.11765505653426
2016-11-15 01:26:05,2.9091818225631667,-5.394815007660093,6.129222450164989,298.3359946071031
2016-11-15 01:26:10,3.521819812010809,-5.168726017104983,6.254513844270375,304.2693811519432
2016-11-15 01:26:15,3.159446565421411,-4.805543537232238,5.751117394731887,303.3232689487537
